證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
080542,宏達電統一08購01,0,0,0,--,--,--,--, ,0.00,1.34,10,1.44,10,40.60
080543,萬海統一08購03,0,0,0,--,--,--,--, ,0.00,12.40,10,--,0,206.00
080544,大立光統一0A購01,0,0,0,--,--,--,--, ,0.00,0.19,80,0.25,5,"3,020.00"
080545,聯詠統一08購01,0,0,0,--,--,--,--, ,0.00,2.33,10,--,0,509.00
080546,欣興統一08購02,"41,000",6,"79,400",1.83,2.00,1.83,1.97,X,0.00,1.92,10,2.02,10,134.00
080547,嘉澤統一08購01,"361,000",11,"287,070",0.74,0.85,0.73,0.85,+,0.07,0.85,400,0.86,100,556.00
080548,T50反1台新0C購02,0,0,0,--,--,--,--, ,0.00,0.07,10,0.13,10,0.00
080549,恆大國泰08購01,0,0,0,--,--,--,--, ,0.00,0.34,499,0.44,30,87.90
080550,榮成國泰08購02,0,0,0,--,--,--,--, ,0.00,1.51,470,--,0,26.05
080551,華邦電國泰08購03,0,0,0,--,--,--,--, ,0.00,2.79,260,2.89,10,34.45
080552,華邦電國泰08購04,"1,000",1,"2,400",2.40,2.40,2.40,2.40,+,0.27,2.31,310,2.41,30,34.45
080553,南亞科國泰08購01,"268,000",20,"100,430",0.38,0.40,0.37,0.40,-,0.05,0.39,499,0.40,9,78.90
080554,華新科國泰08購03,"55,000",2,"22,450",0.39,0.41,0.39,0.41,X,0.00,0.46,499,0.52,30,217.00
080555,晶豪科國泰08購02,0,0,0,--,--,--,--, ,0.00,--,0,--,0,131.50
080556,南電國泰08購03,0,0,0,--,--,--,--, ,0.00,8.30,499,--,0,354.50
080557,滬深2X富邦08購02,"124,000",12,"21,600",0.17,0.19,0.16,0.19,-,0.01,0.17,10,0.18,10,26.50
080558,儒鴻富邦08購01,0,0,0,--,--,--,--, ,0.00,1.73,100,1.78,10,629.00
080559,國巨富邦07購05,"326,000",7,"23,440",0.05,0.11,0.05,0.11,+,0.05,0.07,250,0.11,549,545.00
080560,大立光富邦08購04,"208,000",6,"62,460",0.30,0.33,0.30,0.33,+,0.03,0.30,46,0.32,10,"3,020.00"
080561,上緯控富邦08購02,0,0,0,--,--,--,--, ,0.00,0.13,100,0.14,10,119.50
080562,日月光富邦08購01,"10,000",1,"16,800",1.68,1.68,1.68,1.68,-,0.04,1.68,100,1.73,10,118.00
080563,訊芯富邦07購01,0,0,0,--,--,--,--, ,0.00,0.07,10,0.11,10,116.50
080564,中石化永豐06購03,0,0,0,--,--,--,--, ,0.00,0.69,499,0.79,10,13.45
080565,新纖永豐06購02,0,0,0,--,--,--,--, ,0.00,1.93,499,2.03,10,21.75
080566,儒鴻永豐06購01,"35,000",2,"120,540",3.41,3.48,3.41,3.48,X,0.00,3.52,499,3.62,10,629.00
080567,國巨永豐06購03,0,0,0,--,--,--,--, ,0.00,0.19,100,0.29,10,545.00
080568,旺宏永豐06購03,0,0,0,--,--,--,--, ,0.00,0.58,100,0.68,10,44.70
080569,強茂永豐06購02,0,0,0,--,--,--,--, ,0.00,0.31,499,0.36,12,65.20
080570,華新科永豐06購03,0,0,0,--,--,--,--, ,0.00,0.17,499,0.23,10,217.00
080571,長榮永豐06購10,"127,000",8,"2,301,700",18.10,18.40,18.10,18.40,+,0.10,18.50,10,--,0,136.50
080572,日月光永豐06購01,"10,000",1,"43,900",4.39,4.39,4.39,4.39,X,0.00,4.29,499,4.39,10,118.00
080573,愛普永豐06購01,0,0,0,--,--,--,--, ,0.00,3.06,499,--,0,675.00
080574,A50正2元富06購01,"31,000",4,"22,430",0.77,0.88,0.63,0.63,-,0.18,0.60,25,0.70,25,50.55
080575,恆大元富07購01,0,0,0,--,--,--,--, ,0.00,0.16,25,0.26,10,87.90
080576,中興電元富08購02,0,0,0,--,--,--,--, ,0.00,0.34,25,0.35,25,51.30
080577,鴻海元富0B購01,0,0,0,--,--,--,--, ,0.00,5.40,50,5.55,50,113.00
080578,萬海元富07購03,0,0,0,--,--,--,--, ,0.00,29.70,25,--,0,206.00
080579,緯創元富07購01,0,0,0,--,--,--,--, ,0.00,0.38,25,0.48,10,30.60
080580,緯創元富08購01,"220,000",11,"238,930",1.04,1.11,1.04,1.07,-,0.04,1.04,25,1.06,25,30.60
080581,愛普元富07購01,0,0,0,--,--,--,--, ,0.00,3.27,25,3.37,10,675.00
080582,中興電日盛06購01,0,0,0,--,--,--,--, ,0.00,0.01,25,0.02,25,51.30
080583,聯發科日盛06購02,0,0,0,--,--,--,--, ,0.00,5.60,25,6.10,10,978.00
080584,欣興日盛08購01,"31,000",6,"168,570",4.72,5.65,4.72,5.55,+,1.01,5.45,25,5.95,10,134.00
080585,中石化中信07購01,"70,000",3,"18,800",0.26,0.27,0.26,0.27,-,0.03,0.26,30,0.29,30,0.00
080586,台聚兆豐07購01,0,0,0,--,--,--,--, ,0.00,4.34,10,--,0,36.85
080587,南紡兆豐06購01,0,0,0,--,--,--,--, ,0.00,--,0,--,0,27.20
080588,中鴻兆豐07購01,0,0,0,--,--,--,--, ,0.00,19.50,10,--,0,50.80
080589,富邦金兆豐06購01,0,0,0,--,--,--,--, ,0.00,8.20,10,--,0,72.30
080590,玉晶光兆豐07購02,0,0,0,--,--,--,--, ,0.00,0.27,10,0.36,10,527.00
080591,南電兆豐06購02,0,0,0,--,--,--,--, ,0.00,6.65,10,--,0,354.50
080592,世紀鋼兆豐07購01,0,0,0,--,--,--,--, ,0.00,1.10,10,1.19,10,132.50
080593,力麗統一08購01,"232,000",3,"125,600",0.55,0.55,0.53,0.55,-,0.01,0.55,400,0.56,100,12.65
080594,和大統一08購01,"88,000",5,"10,660",0.12,0.13,0.12,0.12,-,0.01,0.12,10,0.13,10,97.00
080595,榮成統一08購01,"20,000",2,"9,200",0.46,0.46,0.46,0.46,X,0.00,0.36,100,0.37,11,26.05
080596,華邦電統一08購04,0,0,0,--,--,--,--, ,0.00,1.01,10,1.11,10,34.45
080597,金像電統一08購02,"123,000",1,"89,790",0.73,0.73,0.73,0.73,X,0.00,0.75,10,0.84,10,59.30
080598,友達統一08購01,0,0,0,--,--,--,--, ,0.00,--,0,--,0,22.85
080599,奇力新統一08購02,"105,000",2,"6,310",0.07,0.07,0.06,0.06,X,0.00,0.07,10,0.08,10,101.50
080600,強茂統一09購01,"166,000",8,"98,300",0.53,0.60,0.53,0.60,+,0.08,0.57,10,0.64,1,65.20
080601,群創統一08購03,0,0,0,--,--,--,--, ,0.00,1.55,65,--,0,21.00
080602,日月光統一08購02,"10,000",1,"19,400",1.94,1.94,1.94,1.94,X,0.00,2.08,400,2.18,10,118.00
080603,愛普統一09購02,0,0,0,--,--,--,--, ,0.00,1.55,10,1.65,10,675.00
080604,世紀鋼統一08購01,"2,024,000",64,"1,624,870",0.76,0.86,0.73,0.74,-,0.01,0.71,10,0.74,10,132.50
080605,滬深2X元富06購03,0,0,0,--,--,--,--, ,0.00,0.02,25,0.12,10,26.50
080606,中石化元富0C購01,"20,000",1,"14,000",0.70,0.70,0.70,0.70,X,0.00,0.80,5,0.88,1,13.45
080607,大亞元富07購01,0,0,0,--,--,--,--, ,0.00,2.70,25,2.80,10,28.45
080608,長興元富07購02,0,0,0,--,--,--,--, ,0.00,0.67,25,0.77,10,40.10
080609,中纖元富08購01,0,0,0,--,--,--,--, ,0.00,0.77,25,0.87,10,11.00
080610,永豐餘元富07購01,0,0,0,--,--,--,--, ,0.00,--,0,--,0,44.30
080611,南帝元富06購01,0,0,0,--,--,--,--, ,0.00,14.80,25,15.80,10,141.00
080612,台船元富06購02,0,0,0,--,--,--,--, ,0.00,0.15,25,0.25,25,27.10
080613,華通元富06購04,0,0,0,--,--,--,--, ,0.00,0.02,25,0.12,10,41.00
080614,旺宏元富09購06,0,0,0,--,--,--,--, ,0.00,1.81,25,1.82,25,44.70
080615,華邦電元富06購03,"2,000",2,"5,890",2.64,3.25,2.64,3.25,+,0.34,3.31,25,3.41,25,34.45
080616,華邦電元富07購04,0,0,0,--,--,--,--, ,0.00,2.17,25,2.27,25,34.45
080617,智邦元富09購04,0,0,0,--,--,--,--, ,0.00,0.44,25,0.45,25,293.00
080618,聯發科元富0C購04,0,0,0,--,--,--,--, ,0.00,2.88,25,3.70,1,978.00
080619,奇力新元富07購01,0,0,0,--,--,--,--, ,0.00,0.14,25,0.15,25,101.50
080620,華新科元富08購01,"36,000",1,"37,440",1.04,1.04,1.04,1.04,+,0.08,1.01,25,1.02,25,217.00
080621,長榮元富06購05,"110,000",11,"3,822,000",34.80,35.40,34.00,35.40, ,0.00,35.80,10,--,0,136.50
080622,聯詠元富09購01,0,0,0,--,--,--,--, ,0.00,2.66,200,3.59,1,509.00
080623,愛普元富07購02,0,0,0,--,--,--,--, ,0.00,3.61,25,3.71,10,675.00
080624,旭富國票07購01,0,0,0,--,--,--,--, ,0.00,0.90,25,0.93,10,90.90
080625,旭富國票07購03,0,0,0,--,--,--,--, ,0.00,0.38,25,0.39,10,90.90
080626,旭富國票08購02,0,0,0,--,--,--,--, ,0.00,1.36,25,1.40,10,90.90
080627,旭富國票0A購01,"125,000",3,"137,370",1.09,1.10,1.09,1.10,+,0.04,1.11,25,1.12,10,90.90
080628,高股息元大06購01,0,0,0,--,--,--,--, ,0.00,1.45,10,1.48,10,34.90
080629,T50正2元大09購12,0,0,0,--,--,--,--, ,0.00,5.00,499,5.50,10,127.20
080630,滬深2X元大07購09,"100,000",1,"118,000",1.18,1.18,1.18,1.18,-,0.10,1.06,100,1.16,10,26.50
080631,中石化元大08購04,"10,000",1,"9,500",0.95,0.95,0.95,0.95,-,0.03,0.95,100,1.05,10,13.45
080632,永光元大09購01,"196,000",9,"270,280",1.37,1.38,1.37,1.38,-,0.04,1.37,10,1.38,50,19.25
080633,寶齡元大09購01,"56,000",11,"104,550",1.85,2.00,1.68,1.68,-,0.02,1.68,34,1.79,2,112.00
080634,勝一元大09購01,"2,298,000",49,"3,326,230",1.31,1.53,1.31,1.49,+,0.13,1.47,10,1.49,49,126.00
080635,榮成元大08購01,"81,000",7,"152,120",1.86,1.97,1.86,1.87,+,0.02,1.89,400,1.90,50,26.05
080636,中鴻元大06購06,0,0,0,--,--,--,--, ,0.00,21.30,100,--,0,50.80
080637,中鴻元大06購07,0,0,0,--,--,--,--, ,0.00,16.80,100,--,0,50.80
080638,川湖元大09購01,"35,000",6,"104,440",3.00,3.05,2.78,2.78,-,0.26,2.68,10,2.75,10,402.50
080639,鴻海元大06購18,"5,000",1,"15,000",3.00,3.00,3.00,3.00,-,0.27,3.34,100,3.44,10,113.00
080640,鴻海元大06購19,"10,000",1,"13,500",1.35,1.35,1.35,1.35,-,0.16,1.39,100,1.49,10,113.00
080641,鴻海元大06購20,0,0,0,--,--,--,--, ,0.00,3.23,100,3.33,10,113.00
080642,國巨元大06購24,"10,000",1,"3,800",0.38,0.38,0.38,0.38,X,0.00,0.36,100,0.46,10,545.00
080643,台積電元大06購23,0,0,0,--,--,--,--, ,0.00,2.05,100,2.15,10,606.00
080644,台積電元大06購24,0,0,0,--,--,--,--, ,0.00,2.10,100,2.20,10,606.00
080645,致茂元大09購01,"95,000",5,"188,950",2.06,2.14,1.88,1.88,-,0.21,0.99,10,1.88,5,198.00
080646,聯發科元大06購18,0,0,0,--,--,--,--, ,0.00,8.05,100,8.55,10,978.00
080647,強茂元大06購04,"448,000",29,"297,030",0.48,1.07,0.48,0.90,+,0.43,0.87,10,0.89,50,65.20
080648,強茂元大08購01,"1,342,000",73,"2,809,600",1.88,2.42,1.77,2.24,+,0.52,2.23,10,2.24,50,65.20
080649,長榮元大06購20,0,0,0,--,--,--,--, ,0.00,46.30,100,--,0,136.50
080650,長榮元大06購21,0,0,0,--,--,--,--, ,0.00,73.00,100,--,0,136.50
080651,長榮元大06購22,0,0,0,--,--,--,--, ,0.00,29.50,100,--,0,136.50
080652,萬海元大06購11,0,0,0,--,--,--,--, ,0.00,42.10,100,--,0,206.00
080653,萬海元大06購12,0,0,0,--,--,--,--, ,0.00,22.80,100,--,0,206.00
080654,潤泰全元大09購01,0,0,0,--,--,--,--, ,0.00,2.38,100,2.45,10,84.50
080655,潤泰全元大09購02,"20,000",2,"44,800",2.24,2.24,2.24,2.24,-,0.06,2.24,100,2.27,50,84.50
080656,聯詠元大06購07,0,0,0,--,--,--,--, ,0.00,5.45,100,5.60,10,509.00
080657,聯詠元大06購08,0,0,0,--,--,--,--, ,0.00,6.25,100,6.40,10,509.00
080658,欣興元大06購07,0,0,0,--,--,--,--, ,0.00,9.20,100,--,0,134.00
080659,欣興元大06購08,"15,000",3,"116,000",7.20,8.40,7.20,8.40,X,0.00,8.20,100,--,0,134.00
080660,世芯元大06購07,"100,000",1,"21,000",0.21,0.21,0.21,0.21,-,0.05,0.20,100,0.27,3,562.00
080661,旭富元大06購02,0,0,0,--,--,--,--, ,0.00,0.47,100,0.48,50,90.90
080662,旭富元大06購03,0,0,0,--,--,--,--, ,0.00,0.18,100,0.19,50,90.90
080663,彩晶元大06購08,0,0,0,--,--,--,--, ,0.00,5.55,10,--,0,22.15
080664,精誠元大09購01,"87,000",1,"59,160",0.68,0.68,0.68,0.68,-,0.01,0.70,10,0.71,50,89.20
080665,長華元大06購02,0,0,0,--,--,--,--, ,0.00,0.46,100,0.47,50,32.70
080666,台汽電元大09購01,0,0,0,--,--,--,--, ,0.00,0.79,100,0.80,50,38.65
080667,康那香元大09購01,"226,000",13,"178,760",0.80,0.80,0.77,0.78,-,0.02,0.77,10,0.78,50,34.20
080668,T50反1國泰08購02,0,0,0,--,--,--,--, ,0.00,0.01,460,0.08,308,5.64
080669,台達化國泰08購01,"16,000",3,"21,450",1.35,1.35,1.34,1.34,-,0.15,1.34,499,1.36,30,42.85
080670,台玻國泰08購01,0,0,0,--,--,--,--, ,0.00,6.40,499,--,0,33.35
080671,華通國泰08購01,"413,000",7,"147,380",0.37,0.38,0.35,0.38,+,0.01,0.36,499,0.37,30,41.00
080672,中工國泰08購01,"2,000",2,540,0.27,0.27,0.27,0.27,X,0.00,0.27,499,0.28,30,9.09
080673,中壽國泰08購01,0,0,0,--,--,--,--, ,0.00,1.71,10,1.76,10,24.40
080674,新光金國泰08購01,0,0,0,--,--,--,--, ,0.00,1.00,499,1.02,30,9.58
080675,大立光國泰08購04,0,0,0,--,--,--,--, ,0.00,0.18,499,0.28,30,"3,020.00"
080676,聯詠國泰08購01,0,0,0,--,--,--,--, ,0.00,--,0,6.65,10,509.00
080677,彩晶國泰08購04,0,0,0,--,--,--,--, ,0.00,--,0,--,0,22.15
080678,彩晶國泰08購05,0,0,0,--,--,--,--, ,0.00,--,0,--,0,22.15
080679,愛普國泰08購01,0,0,0,--,--,--,--, ,0.00,4.74,499,--,0,675.00
080680,中石化富邦08購02,0,0,0,--,--,--,--, ,0.00,0.76,10,0.86,10,13.45
080681,中纖富邦06購01,"3,000",1,90,0.03,0.03,0.03,0.03, ,0.00,0.02,10,0.55,13,11.00
080682,上銀富邦08購03,"310,000",2,"116,300",0.38,0.38,0.37,0.37,X,0.00,0.38,10,0.39,10,383.50
080683,鴻海富邦06購02,0,0,0,--,--,--,--, ,0.00,1.50,10,--,0,113.00
080684,台積電富邦09購02,"51,000",30,"210,620",4.14,4.26,4.05,4.26,-,0.11,4.26,6,4.27,10,606.00
080685,友達富邦06購03,"10,000",1,"17,100",1.71,1.71,1.71,1.71,+,0.49,2.34,10,--,0,22.85
080686,長榮富邦07購01,"529,000",31,"9,249,900",17.70,18.10,17.30,18.10, ,0.00,18.10,10,20.50,4,136.50
080687,緯穎富邦08購01,"40,000",3,"65,500",1.69,1.69,1.62,1.62,-,0.37,1.46,10,--,0,976.00
080688,精英永豐06購03,0,0,0,--,--,--,--, ,0.00,--,0,0.10,59,22.60
080689,長榮永豐06購11,0,0,0,--,--,--,--, ,0.00,27.00,499,--,0,136.50
080690,聯詠永豐06購02,0,0,0,--,--,--,--, ,0.00,--,0,7.10,10,509.00
080691,健策永豐06購01,0,0,0,--,--,--,--, ,0.00,1.45,499,1.55,10,296.00
080692,旭富永豐06購01,0,0,0,--,--,--,--, ,0.00,0.07,499,0.12,10,90.90
080693,T50正2凱基07購04,"5,000",1,"21,000",4.20,4.20,4.20,4.20,+,0.05,4.29,100,4.39,10,127.20
080694,恆大凱基07購01,"249,000",6,"134,130",0.54,0.56,0.53,0.56,-,0.06,0.54,100,0.55,10,87.90
080695,裕隆凱基07購01,0,0,0,--,--,--,--, ,0.00,0.24,100,0.25,10,40.20
080696,聯電凱基08購03,"601,000",22,"789,570",1.24,1.35,1.24,1.33,X,0.00,1.40,100,1.43,30,53.30
080697,國巨凱基08購03,"10,000",1,"15,900",1.59,1.59,1.59,1.59,X,0.00,1.74,100,1.84,10,545.00
080698,精英凱基07購01,0,0,0,--,--,--,--, ,0.00,0.09,100,0.10,10,22.60
080699,旺宏凱基08購01,"361,000",50,"719,050",1.95,2.03,1.90,2.03,+,0.07,2.02,100,2.04,50,44.70
080700,致茂凱基09購01,0,0,0,--,--,--,--, ,0.00,2.19,100,2.22,30,198.00
080701,燿華凱基07購01,0,0,0,--,--,--,--, ,0.00,0.24,100,0.25,10,22.25
080702,金像電凱基07購01,0,0,0,--,--,--,--, ,0.00,1.38,100,1.45,10,59.30
080703,聯發科凱基08購04,0,0,0,--,--,--,--, ,0.00,7.45,100,7.55,10,978.00
080704,強茂凱基08購01,"366,000",24,"505,620",1.27,1.62,1.27,1.62,+,0.40,1.61,100,1.65,50,65.20
080705,宏達電凱基08購01,"149,000",21,"263,080",1.41,1.98,1.41,1.81,+,0.06,1.79,100,1.82,1,40.60
080706,長榮凱基08購05,"1,000",1,"47,300",47.30,47.30,47.30,47.30,+,5.20,40.70,100,--,0,136.50
080707,萬海凱基07購03,0,0,0,--,--,--,--, ,0.00,35.80,100,36.80,10,206.00
080708,漢翔凱基09購01,"37,000",6,"29,100",0.78,0.80,0.78,0.80,+,0.04,0.80,100,0.82,50,28.85
080709,潤泰全凱基09購01,"1,000",1,"2,550",2.55,2.55,2.55,2.55,-,0.08,2.55,100,2.58,15,84.50
080710,聯詠凱基07購02,0,0,0,--,--,--,--, ,0.00,5.80,100,5.90,10,509.00
080711,欣興凱基08購02,0,0,0,--,--,--,--, ,0.00,5.65,100,--,0,134.00
080712,明泰凱基07購01,0,0,0,--,--,--,--, ,0.00,0.09,100,0.10,10,28.95
080713,玉晶光凱基07購06,"883,000",9,"787,580",0.80,0.99,0.80,0.95,+,0.15,0.97,100,1.00,10,527.00
080714,旭富凱基09購01,"150,000",6,"201,500",1.31,1.35,1.31,1.35,+,0.08,1.34,100,1.35,100,90.90
080715,旭富凱基09購02,0,0,0,--,--,--,--, ,0.00,1.42,100,1.43,100,90.90
080716,達方凱基07購01,"40,000",2,"19,800",0.49,0.50,0.49,0.50,X,0.00,0.51,100,0.52,10,44.15
080717,億豐凱基09購01,"57,000",4,"105,120",1.88,1.88,1.84,1.84,-,0.18,1.83,100,1.84,10,390.00
080718,世紀鋼凱基08購03,"85,000",13,"175,510",1.97,2.16,1.87,1.87,-,0.06,1.87,6,--,0,132.50
080719,道瓊銀群益06購01,0,0,0,--,--,--,--, ,0.00,0.38,25,0.48,10,27.99
080720,南帝群益06購01,0,0,0,--,--,--,--, ,0.00,14.30,25,15.30,10,141.00
080721,金像電群益07購02,0,0,0,--,--,--,--, ,0.00,2.76,25,2.86,10,59.30
080722,金像電群益08購01,0,0,0,--,--,--,--, ,0.00,2.61,25,2.69,10,59.30
080723,友達群益07購03,0,0,0,--,--,--,--, ,0.00,--,0,--,0,22.85
080724,圓剛群益09購02,0,0,0,--,--,--,--, ,0.00,0.21,25,0.31,10,41.10
080725,華新科群益07購01,0,0,0,--,--,--,--, ,0.00,0.31,25,0.41,10,217.00
080726,聯詠群益07購03,0,0,0,--,--,--,--, ,0.00,3.60,100,3.67,10,509.00
080727,群創群益07購04,0,0,0,--,--,--,--, ,0.00,--,0,--,0,21.00
080728,台積電第一0C購01,"86,000",15,"76,430",0.88,0.92,0.88,0.92,-,0.01,0.89,65,0.92,86,606.00
080729,長興兆豐06購01,0,0,0,--,--,--,--, ,0.00,0.41,10,0.46,10,40.10
080730,華邦電兆豐07購03,0,0,0,--,--,--,--, ,0.00,0.91,10,1.00,10,34.45
080731,華邦電兆豐07購04,0,0,0,--,--,--,--, ,0.00,0.82,10,0.91,10,34.45
080732,中工兆豐06購01,0,0,0,--,--,--,--, ,0.00,--,0,0.10,10,9.09
080733,大成國票07購01,0,0,0,--,--,--,--, ,0.00,1.22,25,1.24,10,59.00
080734,泰山國票07購01,0,0,0,--,--,--,--, ,0.00,0.41,25,0.42,10,29.05
080735,永豐餘國票07購03,"2,000",1,"12,500",6.25,6.25,6.25,6.25,X,0.00,5.25,25,--,0,44.30
080736,裕隆國票07購01,0,0,0,--,--,--,--, ,0.00,0.04,25,0.09,14,40.20
080737,廣宇國票07購03,"20,000",5,"78,840",3.96,3.96,3.93,3.93,-,0.45,3.80,25,3.90,10,40.45
080738,華邦電國票07購05,"10,000",2,"7,550",0.73,0.78,0.73,0.78,+,0.05,0.80,25,0.81,10,34.45
080739,長榮國票07購11,"2,000",1,"154,000",77.00,77.00,77.00,77.00,-,8.00,80.50,25,--,0,136.50
080740,新興國票07購03,"3,000",1,"5,100",1.70,1.70,1.70,1.70,+,0.33,1.65,25,1.75,10,30.00
080741,萬海國票07購05,0,0,0,--,--,--,--, ,0.00,78.00,25,--,0,206.00
080742,達運國票07購02,0,0,0,--,--,--,--, ,0.00,0.13,25,0.14,10,14.00
080743,裕隆群益06購02,0,0,0,--,--,--,--, ,0.00,0.02,25,0.10,1,40.20
080744,旺宏群益07購01,0,0,0,--,--,--,--, ,0.00,1.22,25,1.32,10,44.70
080745,華邦電群益07購01,"107,000",3,"122,000",1.00,1.15,1.00,1.15,X,0.00,1.16,25,1.26,10,34.45
080746,華新科群益06購06,0,0,0,--,--,--,--, ,0.00,0.14,25,0.24,10,217.00
080747,長榮群益07購04,0,0,0,--,--,--,--, ,0.00,27.90,25,28.00,2,136.50
080748,長榮群益07購05,"1,000",1,"81,000",81.00,81.00,81.00,81.00,-,10.50,80.50,25,--,0,136.50
080749,新興群益07購01,0,0,0,--,--,--,--, ,0.00,1.73,25,1.83,10,30.00
080750,萬海群益07購03,0,0,0,--,--,--,--, ,0.00,--,0,--,0,206.00
080751,T50正2元大09購13,0,0,0,--,--,--,--, ,0.00,5.35,100,5.40,10,127.20
080752,滬深2X元大09購02,0,0,0,--,--,--,--, ,0.00,0.79,499,0.85,200,26.50
080753,道瓊銀元大09購01,0,0,0,--,--,--,--, ,0.00,0.75,50,0.85,10,27.99
080754,聯成元大06購03,0,0,0,--,--,--,--, ,0.00,3.77,100,--,0,26.30
080755,台化元大06購02,0,0,0,--,--,--,--, ,0.00,0.75,100,0.81,10,85.30
080756,中興電元大06購07,0,0,0,--,--,--,--, ,0.00,0.17,100,0.18,50,51.30
080757,和大元大06購03,0,0,0,--,--,--,--, ,0.00,0.05,100,0.06,50,97.00
080758,喬山元大06購03,0,0,0,--,--,--,--, ,0.00,0.07,499,0.08,50,79.90
080759,東鋼元大06購04,"5,000",1,"14,750",2.95,2.95,2.95,2.95,X,0.00,2.84,100,2.94,10,48.10
080760,裕隆元大06購01,0,0,0,--,--,--,--, ,0.00,0.02,100,0.12,10,40.20
080761,裕隆元大06購02,0,0,0,--,--,--,--, ,0.00,0.11,100,0.12,50,40.20
080762,精英元大06購02,0,0,0,--,--,--,--, ,0.00,0.01,100,0.11,10,22.60
080763,華邦電元大06購17,"10,000",1,"4,100",0.41,0.41,0.41,0.41,X,0.00,0.60,100,0.61,50,34.45
080764,華邦電元大06購18,0,0,0,--,--,--,--, ,0.00,1.30,100,1.34,10,34.45
080765,華邦電元大07購06,"53,000",2,"36,540",0.68,0.69,0.68,0.69,-,0.10,0.80,100,0.81,51,34.45
080766,技嘉元大06購02,"121,000",12,"576,300",4.30,5.10,4.30,5.10,+,0.23,5.20,150,5.70,10,116.00
080767,技嘉元大06購03,0,0,0,--,--,--,--, ,0.00,8.25,100,--,0,116.00
080768,長榮元大06購24,0,0,0,--,--,--,--, ,0.00,34.60,100,--,0,136.50
080769,長榮元大06購25,"270,000",26,"8,102,000",30.60,31.00,28.80,31.00,+,0.60,31.30,8,31.50,10,136.50
080770,新興元大06購03,"30,000",3,"38,900",1.30,1.30,1.29,1.29,X,0.00,1.47,100,1.57,10,30.00
080771,萬海元大06購13,0,0,0,--,--,--,--, ,0.00,17.40,100,--,0,206.00
080772,嘉晶元大06購05,0,0,0,--,--,--,--, ,0.00,0.26,100,0.36,10,72.70
080773,明泰元大06購02,0,0,0,--,--,--,--, ,0.00,0.05,100,0.06,50,28.95
080774,嘉澤元大06購01,0,0,0,--,--,--,--, ,0.00,1.27,100,1.33,10,556.00
080775,貿聯元大06購01,0,0,0,--,--,--,--, ,0.00,0.32,100,0.33,50,242.50
080776,TPK元大06購03,0,0,0,--,--,--,--, ,0.00,0.28,100,0.29,50,46.30
080777,康舒元大06購01,0,0,0,--,--,--,--, ,0.00,0.15,100,0.16,50,27.25
080778,訊芯元大06購01,0,0,0,--,--,--,--, ,0.00,0.07,100,0.08,50,116.50
080779,南六元大06購01,0,0,0,--,--,--,--, ,0.00,0.02,100,0.03,50,152.50
080780,潤泰新元大06購02,0,0,0,--,--,--,--, ,0.00,3.69,100,3.79,10,53.20
080781,大成鋼日盛06購01,"140,000",17,"707,780",4.89,5.45,4.74,4.74,-,0.46,4.77,25,6.00,4,45.95
080782,世紀鋼日盛06購01,"1,000",1,"1,020",1.02,1.02,1.02,1.02,-,0.09,0.90,25,1.00,25,132.50
080783,長榮康和06購03,0,0,0,--,--,--,--, ,0.00,27.10,10,--,0,136.50
080784,台灣50凱基07購05,0,0,0,--,--,--,--, ,0.00,3.89,100,3.98,10,138.30
080785,上証2X凱基09購01,"65,000",4,"29,050",0.41,0.46,0.41,0.46,X,0.00,0.36,100,0.41,10,67.00
080786,元金2X凱基07購02,0,0,0,--,--,--,--, ,0.00,0.33,100,0.34,10,27.10
080787,中興電凱基07購03,0,0,0,--,--,--,--, ,0.00,0.31,100,0.32,10,51.30
080788,永光凱基09購01,"138,000",6,"195,840",1.39,1.44,1.39,1.41,-,0.03,1.39,100,1.41,30,19.25
080789,勝一凱基09購01,"50,000",2,"74,500",1.46,1.51,1.46,1.51,X,0.00,1.52,100,1.57,30,126.00
080790,永豐餘凱基07購01,0,0,0,--,--,--,--, ,0.00,9.30,100,--,0,44.30
080791,榮成凱基07購02,0,0,0,--,--,--,--, ,0.00,0.26,100,0.36,10,26.05
080792,上銀凱基07購01,0,0,0,--,--,--,--, ,0.00,0.24,100,0.25,10,383.50
080793,川湖凱基09購01,"144,000",11,"459,040",3.22,3.39,3.05,3.05,-,0.37,3.03,6,3.08,10,402.50
080794,裕隆凱基07購02,0,0,0,--,--,--,--, ,0.00,0.12,100,0.13,10,40.20
080795,鴻海凱基07購06,0,0,0,--,--,--,--, ,0.00,3.67,100,3.77,10,113.00
080796,廣宇凱基07購01,"84,000",9,"330,720",3.99,3.99,3.79,3.79,-,0.50,3.81,100,3.87,10,40.45
080797,台積電凱基06購13,0,0,0,--,--,--,--, ,0.00,5.85,100,--,0,606.00
080798,台積電凱基06購14,0,0,0,--,--,--,--, ,0.00,3.31,100,--,0,606.00
080799,台積電凱基06購15,0,0,0,--,--,--,--, ,0.00,0.41,100,--,0,606.00
080800,旺宏凱基07購03,"15,000",1,"3,450",0.23,0.23,0.23,0.23,X,0.00,0.27,100,0.28,10,44.70
